AC_NO,AC_NAME,NAME,PARTY,VOTES
35,Gandhinagar South,CHAUHAN SANJAYKUMAR CHANDUBHAI,SHI,465
35,Gandhinagar South,GOHIL AJITSINH ARJUNJI,,400
35,Gandhinagar South,RAVAL   KIRITKUMAR NATVARLAL,IND,370
35,Gandhinagar South,SINGH PRADEEPKUMAR GORKHNATH,,322
35,Gandhinagar South,None of the Above,NOTA,4615
36,Gandhinagar North,DR. C. J. CHAVDA,INC,80142
36,Gandhinagar North,ASHOKKUMAR RANCHHODBHAI PATEL,BJP,74406
36,Gandhinagar North,RAJ PRAJAPATI,IND,1128
36,Gandhinagar North,RATHOD GOVINDBHAI MOHANBHAI,BSP,797
36,Gandhinagar North,NAYANI ROHIT,NCP,772
36,Gandhinagar North,KARANSINH VAGHELA (ADVOCATE),AIHCP,767
36,Gandhinagar North,BAHUGUNA RASHMIBEN BHAKTIBHUSAN,IND,387
36,Gandhinagar North,PATEL GUNVANTKUMAR KESHAVLAL,AAP,377
36,Gandhinagar North,PARMAR PRATIKKUMAR GUNVANTBHAI,IND,269
36,Gandhinagar North,DABHI RAGHUJI BALDEVJI,IND,178
36,Gandhinagar North,KAKKAD ANIL TULSIDAS,,146
36,Gandhinagar North,VANAND CHANDUBHAI AASHARAM,,136
36,Gandhinagar North,None of the Above,NOTA,2966
37,Mansa,AMITBHAI HARISINGBHAI CHAUDHARY,BJP,42610
37,Mansa,PATEL SURESHKUMAR CHATURDAS,INC,37202
37,Mansa,PRAJAPATI ASHISHKUMAR ATMARAM,IND,623
37,Mansa,PARMAR MAHENDRAKUMAR MOHANBHAI,BSP,453
37,Mansa,PARMAR PARSOTTAMBHAI CHATURBHAI,IND,393
37,Mansa,PARMAR NARENDRABHAI MAGANLAL,IND,116
37,Mansa,PATEL BHANUBHAI KESHAVLAL,IND,93
37,Mansa,PATEL SHAILESHKUMAR SOMABHAI,IND,75
37,Mansa,CHAVDA VIJAYSINH KARANSINH,IND,71
37,Mansa,THAKOR MAHESHJI ARJANJI,IND,56
37,Mansa,THAKOR BABUJI JOITAJI,IND,34
37,Mansa,None of the Above,NOTA,1563
38,Kalol,BALDEVJI CHANDUJI THAKOR,INC,82886
38,Kalol,DR.ATULBHAI K. PATEL,BJP,74921
38,Kalol,MAHENDRASHEEL SOMABHAI UPASAK,BSP,1183
38,Kalol,THAKOR KARSANJI MAGANJI,NCP,1033
38,Kalol,MAKWANA ANILKUMAR SOMABHAI,IND,853
38,Kalol,VYAS VISHNU PRASAD CHHOTALAL,IND,575
38,Kalol,OZA AJITABEN VITTHALBHAI,APSP,278
38,Kalol,PATEL SATISHKUMAR RAMESHBHAI,IND,255
38,Kalol,PATEL RAJNIKANT AMBALAL (BACHUBHAI),IND,190
38,Kalol,None of the Above,NOTA,2515
39,Viramgam,BHARWAD LAKHABHAI BHIKHABHAI,INC,76178
39,Viramgam,DR. TEJSHRIBEN DILIPKUMAR PATEL,BJP,69630
39,Viramgam,JADAV DHRUVKUMAR BAVALBHAI,IND,12069
39,Viramgam,THAKOR KUNVARJI BABAJI,IND,10836
39,Viramgam,PATEL BHAILALBHAI GANPATBHAI,IND,2835
39,Viramgam,PATEL BALDEVBHAI JIVABHAI,IND,1621
39,Viramgam,BHAVESH SOLANKI,BSP,1620
39,Viramgam,BARAD PRABHUBHAI LAXMANBHAI,IND,1371
39,Viramgam,RAVAL VINODCHANDRA GIRISHBHAI,IND,928
39,Viramgam,PATEL ALPESHKUMAR POPATLAL,IND,913
39,Viramgam,MOMIN USMANBHAI NURABHAI,BMP,680
39,Viramgam,SHREEMALI MANSUKHBHAI HARIBHAI,IND,575
39,Viramgam,LAMKA LALABHAI MAFABHAI,IND,497
39,Viramgam,ZALA  DASHARATHSINH HEMANTSANG,,486
39,Viramgam,GOSWAMI RAJENDRAGIRI VASHARAMGIRI,IND,485
39,Viramgam,THAKOR PARBATBHAI RAMJIBHAI,IND,474
39,Viramgam,KOLI PATEL MUKESHBHAI HIMMATBHAI,VPP,442
39,Viramgam,THAKOR JAYANTIBHAI BACHUJI,AIHCP,396
39,Viramgam,VAGHELA KISHORSINH MAHOBATSINH,IND,395
39,Viramgam,PRAJAPATI SAROJBEN NAGARBHAI,APSP,274
39,Viramgam,VAGHARI VASANTBHAI DAJIBHAI,IND,268
39,Viramgam,KOLI PATEL VIRAMBHAI RUPABHAI,IND,268
39,Viramgam,None of the Above,NOTA,1412
40,Sanand,KANUBHAI KARAMSHIBHAI PATEL,BJP,67692
40,Sanand,DABHI PUSHPABEN JORUBHAI,INC,59971
40,Sanand,RATHOD KAMABHAI GAGJIBHAI,IND,37795
40,Sanand,VANIYA JAGDISHBHAI DHUDABHAI,BSP,2449
40,Sanand,SOLANKI MAHESHBHAI RAMANBHAI,IND,2419
40,Sanand,DATTA RAJESHKUMAR SOMABHAI,IND,2373
40,Sanand,THAKOR DASHRATHJI MAFATJI,AIHCP,1403
40,Sanand,THAKOR BAHADURBHAI KHODAJI,BMP,1140
40,Sanand,ZALA TARUNSINH ASHOKSINH,IND,1086
40,Sanand,VAGHELA JAYPALSINH BALVANTSINH,IND,1036
40,Sanand,KOLI PATEL JORUBHAI KAVABHAI,SHI,966
40,Sanand,BHAVESH BHIKHABHAI PATEL,NCP,852
40,Sanand,DILIPSINH VALA,,483
40,Sanand,PARMAR CHANDRAKANT ATMARAM,,396
40,Sanand,None of the Above,NOTA,4087
41,Ghatlodia,PATEL BHUPENDRABHAI RAJNIKANT,BJP,175652
41,Ghatlodia,PATEL SHASHIKANT (BHURABHAI),INC,57902
41,Ghatlodia,THAKOR BUDHAJI GABHAJI,BSP,1105
41,Ghatlodia,SHAH SURENDRABHAI KESHAVLAL,IND,619
41,Ghatlodia,RAHUL CHIMANBHAI MEHETA,IND,572
41,Ghatlodia,KACHHADIYA KESHAVLAL RAMJIBHAI,IND,423
41,Ghatlodia,PANCHAL AMIT NATVARLAL,IND,352
41,Ghatlodia,PIYUSHBHAI SOMNATH PATEL (C.A.),IND,218
41,Ghatlodia,PATEL YOGESHKUMAR CHANDUBHAI,IND,203
41,Ghatlodia,PATEL SHAILESHKUMAR KASHIRAM,IND,154
41,Ghatlodia,KIRAN (MASTER/SIR),IND,147
41,Ghatlodia,NILESH NARANBHAI MISTRY,IND,143
41,Ghatlodia,DARSHAN DILIPBHAI PATEL,IND,124
41,Ghatlodia,None of the Above,NOTA,4173
42,Vejalpur,CHAUHAN KISHOR BABULAL,BJP,117748
42,Vejalpur,SHAH MIHIRBHAI SUBODHBHAI,INC,95181
42,Vejalpur,SOLANKI VINODBHAI BODHABHAI,BSP,947
42,Vejalpur,PARMAR YUSUFBHAI JEEBHAI,NCP,802
42,Vejalpur,MADHURI NIRAJ BHARADVAJ,IND,550
42,Vejalpur,RINA NITINKUMAR BAROT,IND,395
42,Vejalpur,GOVINDBHAI JADAV (DHANDHUKAWALA),IND,259
42,Vejalpur,SAIYAD KAUSARALI FAIYAZALI (SWAPNADRASHTA),SPI,197
42,Vejalpur,SHAIKH YUNUS GULAMRASUL,ADP,185
42,Vejalpur,GAJJAR NILESH RAMESHBHAI,,160
42,Vejalpur,KSHATRIA BIRJU MOTISINH,,157
42,Vejalpur,MAHETA YOGESH DEVENDRABHAI,LGP,153
42,Vejalpur,None of the Above,NOTA,3663
43,Vatva,PRADIPSINH BHAGVATSINH JADEJA,BJP,131133
43,Vatva,PATEL BIPINCHANDRA RUGNATHBHAI (BIPINKAKA),INC,68753
43,Vatva,SANDHI DAUD ISMAIL,IND,2240
43,Vatva,MAURYA RAJESH HARIRAM,,1354
43,Vatva,PARMAR BHARATBHAI SHAKARABHAI,BSP,1175
43,Vatva,PATEL ATULKUMAR RAVJIBHAI,IND,987
43,Vatva,SAIYAD KASAMALI IMAMALI,IND,946
43,Vatva,SAIYAD SABANABANU HAIDARABBAS,IND,741
43,Vatva,RATHOD MUNIRHUSEN AMIRMIYA,IND,446
43,Vatva,MOHMMAD JAFAR MOHMMAD KASAM SHAIKH,IND,436
43,Vatva,SIDDIKI MO.KALIM TAUIFIKAHEMAD,IND,335
43,Vatva,SARAFARAJKHAN ALADADKHAN PATHAN,IND,331
43,Vatva,ANSARI MOHOMADRASHID NURISLAM,IND,245
43,Vatva,SHAILESHBHAI GANDABHAI BHARVAD,IND,221
43,Vatva,MEVATI FARJANABANU ISMAILBHAI,IND,203
43,Vatva,SHAIKH SALMABANU MOHMAD SALIMBHAI,IND,155
43,Vatva,None of the Above,NOTA,2460
44,Ellisbridge,SHAH RAKESHBHAI JASVANTLAL (RAKESH SHAH),BJP,116811
44,Ellisbridge,DAVE VIJAYKUMAR RATILAL,INC,31606
44,Ellisbridge,SOLANKI MALABHAI HIRABHAI,BSP,2144
44,Ellisbridge,SOLANKI NILABEN JIVRAJBHAI,IND,553
44,Ellisbridge,MEENAKSHI JOSHI,SUCI,476
44,Ellisbridge,SHWETA MUKESH SHAH,IND,392
44,Ellisbridge,PATEL KALPESH NANDKUMAR,AIHCP,326
44,Ellisbridge,THAKER  HITESH,SHI,278
44,Ellisbridge,None of the Above,NOTA,3479
45,Naranpura,KAUSHIKBHAI JAMNADAS PATEL (KAUSHIK PATEL),BJP,106458
45,Naranpura,NITINBHAI KANTIBHAI PATEL,INC,40243
45,Naranpura,RAVI KHENGARBHAI VAGHELA,BSP,1284
45,Naranpura,HIMANSHU SHAH,IND,592
45,Naranpura,JITENDRASING DALELSING SHIKH,IND,329
45,Naranpura,HARSHADKUMAR LAXMANBHAI SOLANKI,IND,220
45,Naranpura,SHASHIKANT MANUBHAI SHARMA,AIHCP,220
45,Naranpura,NAINESHKUMAR S. BRAHMBHATT,,209
45,Naranpura,PARMAR RASIKBHAI NANJIBHAI,IND,181
45,Naranpura,BARAI ALPESHBHAI MAHENDRAKUMAR,LSPS,120
45,Naranpura,None of the Above,NOTA,2867
46,Nikol,JAGDISH PANCHAL,BJP,87764
46,Nikol,GOHIL INDRAVIJAYSINH,INC,62884
46,Nikol,PARMAR RAMESHBHAI GOVINDBHAI,BSP,927
46,Nikol,SONULE SHAILENDRABHAI RAMCHANDRA,IND,615
46,Nikol,SHAIKH SALIMUDEEN NIJAMUDEEN,IND,267
46,Nikol,PATEL PRASHANT RANGABHAI,,213
46,Nikol,MISHRA VINODKUMAR HAUSHILAPRASAD,IND,177
46,Nikol,KAZI MOHAMMED SALIM,IND,151
46,Nikol,PATEL SHANTILAL KALUBHAI,IND,140
46,Nikol,MUKESHBHAI JIVARAMBHAI PATEL,,135
46,Nikol,MAKWANA NIRMALABEN HIMMATBHAI,IND,124
46,Nikol,MEMON MOHAMADINUSH ABUBHAI,,103
46,Nikol,SAIYAD MUSTAKALIBHAI MUBARAKALIBHAI,LTSP,84
46,Nikol,YUSUFKHAN AKHTARGULKHAN PATHAN,AIHCP,79
46,Nikol,None of the Above,NOTA,1959
47,Naroda,THAWANI BALRAM KHUBCHAND,BJP,49897
47,Naroda,TIWARI OMPRAKASH DAROGAPRASAD,INC,23681
47,Naroda,AMITBHAI MOHANBHAI PATEL,AIHCP,811
47,Naroda,BRIJESH SHARMA,IND,441
47,Naroda,NIKULSINH KAMALSINH TOMAR,NCP,397
47,Naroda,CHAUHAN NARENDRASINH MAKHATULSINGH,IND,341
47,Naroda,RAJPUT RAHULSINH KISHORSINH,SHI,254
47,Naroda,DASHRATH M.DEVDA,IND,223
47,Naroda,KASHYAP RAJKUMAR NANKUBHAI,RGP,113
47,Naroda,NITA BHULCHANDANI,RSPS,95
47,Naroda,None of the Above,NOTA,1503
48,Thakkarbapa Nagar,KAKADIYA VALLABHBHAI GOBARBHAI,BJP,88124
48,Thakkarbapa Nagar,BABUBHAI MAVJIBHAI MANGUKIYA,INC,54036
48,Thakkarbapa Nagar,PANARA PRADIPKUMAR VASHARAMBHAI,BSP,981
48,Thakkarbapa Nagar,ZALA KULDIPSINH INDRASINH,ABHM,413
48,Thakkarbapa Nagar,RAHUL CHIMANBHAI MEHTA,IND,373
48,Thakkarbapa Nagar,VAGHELA ANILKUMAR VASANTBHAI,IND,361
48,Thakkarbapa Nagar,PARESHKUMAR RANCHHODBHAI DUDHAT,,297
48,Thakkarbapa Nagar,RAMESHBHAI BHIKHABHAI PAREKH  (RAMBHAI NARDIPURVALA),IND,252
48,Thakkarbapa Nagar,PARMAR NARMADABEN JITENDRABHAI,IND,198
48,Thakkarbapa Nagar,SANJAYBHAI BALUBHAI VEKARIYA,,177
48,Thakkarbapa Nagar,None of the Above,NOTA,2229
49,Bapunagar,PATEL HIMMATSINH PRAHLADSINH,INC,58785
49,Bapunagar,RAJPUT JAGRUPSINH GIRDANSINH,BJP,55718
49,Bapunagar,PATHAN AMJADKHAN JUNEDKHAN,AAP,1548
49,Bapunagar,SOLANKI NAGINKUMAR CHIMANLAL,IND,1442
49,Bapunagar,BHAVSAR KAMLESH BHOGILAL,CPI,817
49,Bapunagar,SENDAR VIKRAMKUMAR VAKTAVARMAL,BSP,616
49,Bapunagar,MAKWANA GAUTAMBHAI SHANKARBHAI,IND,301
49,Bapunagar,JAYSWAL NARESHKUMAR URFE RAJU MATAJI BABULAL,IND,243
49,Bapunagar,PATEL NIPUN PARSOTTAMBHAI,IND,242
49,Bapunagar,OJHA TRIBHAVAN RAMKALAP,MNP,234
49,Bapunagar,PARMAR BAHADURSINH GAGUBHAI,AIHCP,223
49,Bapunagar,KALATMIK PRAVINCHANDRA MAFATLAL,IND,211
49,Bapunagar,PATNI JAYANTIBHAI SENDHABHAI,,204
49,Bapunagar,SONULE ARCHANABEN  RAJENDRABHAI,IND,177
49,Bapunagar,GHANCHI MO.IRSHAD MOHAMAD AIYUB,,100
49,Bapunagar,PATHAN SALMANKHAN  SAMIKHAN,LTSP,100
49,Bapunagar,None of the Above,NOTA,1822
50,Amraiwadi,PATEL HASMUKHBHAI SOMABHAI ( H. S. PATEL ),BJP,105694
50,Amraiwadi,CHAUHAN ARVINDSINH VISHVANATHSINH ( ARVIND CHAUHAN ),INC,55962
50,Amraiwadi,RABARI BHIKHABHAI MAFABHAI,BSP,4197
50,Amraiwadi,PATIL DIPAKBHAI BHIKHABHAI,SHI,1308
50,Amraiwadi,VISHVAKARMA GYANENDRA DAYANAND,IND,496
50,Amraiwadi,PATEL VISHNUBHAI RANCHHODBHAI,,469
50,Amraiwadi,BHOSLE POONAMBEN SUNILBHAI,IND,287
50,Amraiwadi,TIVARI PRAVINKUMAR RAMLAKHAN,,246
50,Amraiwadi,JAVAL RAMESHCHANDRA NAYAK,IND,218
50,Amraiwadi,KHANDELWAL HEMANG DOLATRAM,IND,197
50,Amraiwadi,RITESHKUMAR AMRUTBHAI SHRIMALI,BRVP,172
50,Amraiwadi,None of the Above,NOTA,2427
51,Dariapur,SHAIKH GYASUDDIN HABIBUDDEEN,INC,63712
51,Dariapur,BHARAT BAROT,BJP,57525
51,Dariapur,PATEL KUNJALBHAI MAHESHBHAI,SHI,1393
51,Dariapur,MOMIN RUKNODIN MOHAMMEDAHUSSAIN (RAJU MOMIN),IND,1275
51,Dariapur,DANTANIYA ALPESHKUMAR ASHVINBHAI,IND,876
51,Dariapur,SAIYAD ALIMOHAMMED NURMOHAMMAD,IND,389
51,Dariapur,MEMAN MO. IMRAN ABDULKADAR,AIHCP,157
51,Dariapur,SHRIMALI RAMESHBHAI PRABHUDAS,IND,151
51,Dariapur,SHAIKH SAIDABANU ABDULRAHIM,IND,142
51,Dariapur,SAMSUDDIN (JUGNU),,109
51,Dariapur,SHAIKH MOHMAD FARUK HUSAINMIYA (FARUK SHAIKH),,82
51,Dariapur,None of the Above,NOTA,1616
52,Jamalpur - Khadia,IMRAN YUSUFBHAI KHEDAWALA,INC,75346
52,Jamalpur - Khadia,BHUSHAN ASHOK BHATT,BJP,46007
52,Jamalpur - Khadia,SHEKH HABIBBHAI IMAMUDDIN,NCP,3474
52,Jamalpur - Khadia,JAVED ABDULALI QURESHI,BSP,945
52,Jamalpur - Khadia,MAKWANA SHANKARBHAI SOMABHAI,IND,644
52,Jamalpur - Khadia,MAKSUD AHEMADBHAI SHARABUWALA (TENI),IND,626
52,Jamalpur - Khadia,MEHBOOB MOHMADBHAI RANGREJ,IND,247
52,Jamalpur - Khadia,SHEJADHUSEN MAZHARHUSEN TEJABWALA,AIHCP,170
52,Jamalpur - Khadia,PATHAN MAHAMADAJAMAL MOHAMADISHAK,IND,117
52,Jamalpur - Khadia,AFTABAHMED SARADARAHMED SAIYED,IND,110
52,Jamalpur - Khadia,None of the Above,NOTA,1688
53,Maninagar,PATEL SURESHBHAI DHANJIBHAI (SURESH PATEL),BJP,116113
53,Maninagar,BRAHMBHATT SHWETABEN NARENDRABHAI,INC,40914
53,Maninagar,KESHRIA SHAILESHKUMAR VALJIBHAI,BSP,1224
53,Maninagar,GOHEL RONAKBHAI PRAKASHBHAI,,815
53,Maninagar,BHATT SUNILKUMAR NARENDRABHAI,IND,453
53,Maninagar,KARNERLAS VICTORBHAI SIELA,IND,440
53,Maninagar,DINESHKUMAR POPATLAL CHAUHAN,,409
53,Maninagar,None of the Above,NOTA,2612
54,Danilimda,PARMAR SHAILESH MANHARBHAI,INC,90691
54,Danilimda,VAGHELA JITENDRA UMAKANT (JITUBHAI VAGHELA),BJP,58181
54,Danilimda,MAKWANA NEHAL AMRUTBHAI,BSP,3034
54,Danilimda,PARMAR DIPAKBHAI PURSOTTAMBHAI,BMP,806
54,Danilimda,MAKWANA NITINBHAI RAMESHBHAI,IND,505
54,Danilimda,NAGAR HEMABEN MANGABHAI,IND,455
54,Danilimda,None of the Above,NOTA,2182
55,Sabarmati,ARVIDKUMAR GANDABHAI PATEL (DALAL),BJP,108103
55,Sabarmati,DR. JITUBHAI  PATEL,INC,42895
55,Sabarmati,VALJIBHAI ODHARBHAI DESAI,IND,1824
55,Sabarmati,SHARMA ASHOK DEENDAYAL,SHI,1297
55,Sabarmati,MAKWANA MAHESHKUMAR  KANJIBHAI,BSP,771
55,Sabarmati,PUNJABI RAJESHBHAI HARIRAM,IND,563
55,Sabarmati,YADAV RAJUSINH MALKHANSINH,RKSP,438
55,Sabarmati,SONI RENUKA CHANDRAPRAKASH,AIHCP,248
55,Sabarmati,NAYAK CHANDUBHAI PARSOTTAMDAS,IND,194
55,Sabarmati,RAKSHABEN RAMESHBHAI SOLANKI,DBSP,190
55,Sabarmati,RASIK KALUBHAI MAKWANA,LSPS,138
55,Sabarmati,None of the Above,NOTA,2739
56,Asarwa,PARMAR PRADIPBHAI KHANABHAI,BJP,87238
56,Asarwa,VAGHELA KANUBHAI ATMARAM,INC,37974
56,Asarwa,KARSANBHAI DANABHAI PARMAR (K.D. PARMAR),BSP,2790
56,Asarwa,JADAV PRASHANTBHAI YAGNIKBHAI,AIHCP,675
56,Asarwa,SOLANKI ALPESHKUMAR SHANKARBHAI,IND,598
56,Asarwa,RAVAT KAMLESHBHAI KANTILAL,IND,462
56,Asarwa,RAJPURA LALITKUMAR DHANJIBHAI (LALIT RAJPURA),IND,276
56,Asarwa,TABHANI GAURANG AMBALAL,SJPCS,272
56,Asarwa,SENGAL NARANBHAI TULSIDAS (DR. N.T. SENGAL),,219
56,Asarwa,None of the Above,NOTA,2067
57,Daskroi,BABUBHAI JAMNADAS PATEL,BJP,126130
57,Daskroi,PATEL PANKAJBHAI CHIMANBHAI,INC,80938
57,Daskroi,SHRIMALI NILESHKUMAR RAMESHBHAI,IND,2217
57,Daskroi,THAKOR AJITBHAI KALAJI,AIHCP,1321
57,Daskroi,PATEL BHAVINKUMAR MAHENDRA KUMAR,BSP,1306
57,Daskroi,BAROT RAJENDRABHAI KESHABHAI,SHI,1023
57,Daskroi,PATEL ARVINDBHAI SAVJIBHAI,IND,990
57,Daskroi,JAGATSINH MADUJI CHAVDA,,897
57,Daskroi,CHUNARA ARVINDBHAI AMARBHAI,IND,896
57,Daskroi,SAVALIYA DIVYESHBHAI VITTHALBHAI,,401
57,Daskroi,None of the Above,NOTA,4760
58,Dholka,BHUPENDRASINH MANUBHA CHUDASAMA,BJP,71530
58,Dholka,RATHOD ASHVINBHAI KAMSUBHAI,INC,71203
58,Dholka,SHAKTISINH SARDARSINH SISODIYA,IND,4222
58,Dholka,BHAILALBHAI KALUBHAI PANDAV,BSP,3139
58,Dholka,VAGHELA RAMANBHAI KALJIBHAI,IND,3110
58,Dholka,MAKWANA HARIBHAI DIPUBHAI,NCP,1198
58,Dholka,MAHENDRAKUMAR SHANTILAL JADAV,BMP,1104
58,Dholka,MASHRUBHAI MOHANBHAI MAKVANA,IND,871
58,Dholka,VAGHELA ALPESHSINH SURUBHA,IND,709
58,Dholka,BHARATBHAI BABUBHAI THAKOR,IND,522
58,Dholka,RATHOD KALUBHAI LAKHABHAI,IND,420
58,Dholka,GOVINDBHAI DAHYABHAI GOL,IND,248
58,Dholka,KADARI JAVEDMIYA CHHOTASAHEB,IND,221
58,Dholka,None of the Above,NOTA,2347
59,Dhandhuka,GOHIL RAJESHKUMAR HARJIBHAI,INC,16818
59,Dhandhuka,DABHI KALUBHAI RUPABHAI,BJP,16783
59,Dhandhuka,SATHALIYA SHAMJIBHAI BHUDARBHAI,IND,409
59,Dhandhuka,GORAHVA VINODBHAI SHIVABHAI,CPIM,392
59,Dhandhuka,VAGHELA RAMESHBHAI VIRSANGBHAI,IND,302
59,Dhandhuka,MAKWANA VALJIBHAI PATHABHAI,IND,247
59,Dhandhuka,PARMAR SUNILBHAI LAKSHMANBHAI,BSP,239
59,Dhandhuka,CHUDASAMA DIGVIJAYSINH NATVARSINH,AIHCP,137
59,Dhandhuka,VISHNUKUMAR KUBERDAS PANDYA,VPP,112
59,Dhandhuka,BOGHRA GOVINDBHAI NARANBHAI,IND,102
59,Dhandhuka,PATEL GITABEN PRATAPBHAI,GHCP,84
59,Dhandhuka,JADAV GOVINDBHAI RAMJIBHAI,IND,75
59,Dhandhuka,BELAM SANJAYBHAI BATUKBHAI,IND,61
59,Dhandhuka,CHAVDA RAMDEVBHAI KHUMANSANG,IND,58
59,Dhandhuka,CHUDASAMA RAJENDRASINH JAYENDRASINH,IND,58
59,Dhandhuka,GORAHVA VANRAJBHAI VINODBHAI,INCP,45
59,Dhandhuka,None of the Above,NOTA,356
60,Dasada,SOLANKI NAUSHADJI BHALAJIBHAI,INC,73375
60,Dasada,RAMANLAL ISHVARLAL VORA,BJP,69819
60,Dasada,SHAILESH MOURYA,BSP,1547
60,Dasada,CHHANIYARA PARASOTTAMBHA TALSHIBHAI,AAP,1334
60,Dasada,MIYAVARA MIRABEN AMRUTBHAI,IND,1120
60,Dasada,YASHAVANT KALUBHAI SHAH,IND,1031
60,Dasada,MAKAWANA JIVABHAI RAMABHAI,IND,584
60,Dasada,MAKWANA KAMABHAI PETHABHAI,IND,475
60,Dasada,PANDYA RAJESHBHAI MANSUKHBHAI,VPP,292
60,Dasada,N.D.SOLANKI (ADVOCATE),BMP,290
60,Dasada,None of the Above,NOTA,3772
61,Limbdi,KOLIPATEL SOMABHAI GANDALAL,INC,83909
61,Limbdi,KIRITSINH JITUBHA RANA,BJP,69258
61,Limbdi,CHAVDA ASHOKBHAI KARSHANBHAI,BSP,2699
61,Limbdi,VADHER HARSHADKUMAR MOHANLAL,IND,2139
61,Limbdi,MER OGHADBHAI SAGRAMBHAI,IND,747
61,Limbdi,NAJABHAI PATHABHAI DHARJIYA,GHCP,576
61,Limbdi,CHAVDA MAHENDRAKUMAR MAGANBHAI,IND,507
61,Limbdi,MAKWANA UKABHAI AMARABHAI,IND,482
61,Limbdi,KANAKSINH PRAVINSINH ZALA,IND,404
61,Limbdi,GANPATBHAI GOVINDBHAI PARMAR,IND,333
61,Limbdi,ANIYALIYA DALSUKHBHAI KARAMSHIBHAI,,319
61,Limbdi,GAJENDRABHAI DAYALAL PANDYA,,271
61,Limbdi,MAJETHIYA MAHESHBHAI RATUBHAI,AIHCP,220
61,Limbdi,ANIYALIYA ISHWARBHAI NANJIBHAI,IND,212
61,Limbdi,MAKWANA PRAKASHBHAI PITAMBARBHAI,AMSP,166
61,Limbdi,None of the Above,NOTA,3356
62,Wadhwan,DHANJIBHAI PATEL (MAKSON),BJP,89595
62,Wadhwan,PATEL MOHANBHAI DAHYABHAI,INC,70071
62,Wadhwan,VASANI CHARULATA AKSHAYKUMAR,IND,2682
62,Wadhwan,MITHAPARA VASHRAMBHAI BHAVUBHAI,BSP,2179
62,Wadhwan,VORA BHAVANBHAI DEVJIBHAI,IND,1229
62,Wadhwan,VAGHELA TULSIBHAI SHIVABHAI,IND,1216
62,Wadhwan,RATHOD GITABEN BABUBHAI,IND,1166
62,Wadhwan,PARMAR PRABHUBHAI GOKALBHAI,GHCP,560
62,Wadhwan,YADAV PARSHOTAMBHAI HIRABHAI,IND,465
62,Wadhwan,CHAUHAN JAYESHBHAI LALJIBHAI,IND,402
62,Wadhwan,MOVAR HASANBHAI IBRAHIMBHAI,IND,278
62,Wadhwan,KANJIYA RAJESHBHAI JEMALBHAI,VPP,225
62,Wadhwan,JADAV RAJBHA BHARATSINH,IND,222
62,Wadhwan,ZALA GIRIRAJSINH VIDURSINH,IND,210
62,Wadhwan,MAKWANA UKABHAI AMRABHAI,IND,186
62,Wadhwan,JAM SULEMAN HASANBHAI,IND,165
62,Wadhwan,MAKWANA JAGJIVANBHAI RAMJIBHAI,RDP,156
62,Wadhwan,BAKULBHAI MOHANBHAI VORA,LSPS,131
62,Wadhwan,None of the Above,NOTA,1312
63,Chotila,MAKWANA RUTVIKBHAI LAVJIBHAI,INC,79960
63,Chotila,DERVALIYA ZINABHAI NAJABHAI,BJP,56073
63,Chotila,DETHALIYA VERSHIBHAI NANJIBHAI,IND,3792
63,Chotila,KHORANI AJITBHAI DEVABHAI,BSP,2668
63,Chotila,BHARATBHAI VITHALBHAI RANGPARA,IND,1627
63,Chotila,MALAKIYA ASHVINBHAI RANCHHODBHAI,VPP,1569
63,Chotila,MER JIGNASHABEN RAJESHKUMAR,AIHCP,1521
63,Chotila,DHADHAL JAYRAJBHAI LAKHUBHAI,IND,1160
63,Chotila,VANANI KIRITKUMAR DHANJIBHAI,,616
63,Chotila,DABHI NARSINHBHAI SOMABHAI,IND,507
63,Chotila,OTRADI GORDHANBHAI CHHANABHAI,IND,340
63,Chotila,KHORANI VINUBHAI LALJIBHAI,IND,332
63,Chotila,None of the Above,NOTA,2581
64,Dhrangadhra,PARSOTAM UKABHAI SABARIYA,INC,97135
64,Dhrangadhra,SONAGRA JERAMBHAI DHANJIBHAI,BJP,83219
64,Dhrangadhra,MOBATKHAN ALAMKHAN MALEK,BSP,2060
64,Dhrangadhra,BHATTI ASLAM GAFARBHAI,IND,1874
64,Dhrangadhra,MAKVANA SHANTILAL PAMABHAI,IND,1091
64,Dhrangadhra,KAILA JAYKUMAR MAHENDRABHAI,AIHCP,1055
64,Dhrangadhra,DHANJIBHAI LAXMANBHAI CHANDURA,BMP,702
64,Dhrangadhra,BOBADA NAZIRHUSEN GULABBHAI,IND,532
64,Dhrangadhra,DADHANIYA KAMLESH MULJIBHAI,AAP,512
64,Dhrangadhra,KANTILAL DANJIBHAI CHHANSIYA,IND,499
64,Dhrangadhra,GOHIL YASHPALSINH BATUKSINH,IND,434
64,Dhrangadhra,None of the Above,NOTA,4468
65,Morbi,BRIJESH MERJA,INC,89396
65,Morbi,AMRUTIYA KANTILAL SHIVLAL,BJP,85977
65,Morbi,SUKHABHAI DAYABHAI KUMBHARAVADIYA,IND,1387
65,Morbi,GADHIYA DHARMENDRABHAI SHIVLAL,AIHCP,1236
65,Morbi,GOGARA DIPAKBHAI GANDUBHAI,SHI,768
65,Morbi,MIRANI VIVEK JAYANTILAL (BABALU),IND,690
65,Morbi,ARAJANBHAI PALABHAI RATHOD,IND,538
