AC_NO,AC_NAME,NAME,PARTY,VOTES
44,Sardhana,MAMTA,UDFS,148
44,Sardhana,None of the Above,NOTA,1087
45,Hastinapur ,DINESH KHATIK,BJP,99436
45,Hastinapur ,YOGESH VERMA,BSP,63374
45,Hastinapur ,PRABHUDAYAL BALMIKI,SP,48979
45,Hastinapur ,KUSUM,RLD,6538
45,Hastinapur ,RAJKUMAR,RKMP,1178
45,Hastinapur ,DURYODHAN,BMP,853
45,Hastinapur ,None of the Above,NOTA,1013
46,Kithore,SATYAVIR TYAGI,BJP,90622
46,Kithore,SHAHID MANZOOR,SP,79800
46,Kithore,GAJRAJ SINGH,BSP,62503
46,Kithore,MATLOOB GAUR,RLD,6598
46,Kithore,AMRISH KUMAR TYAGI,IND,1008
46,Kithore,JAN MOHAMMAD,IND,777
46,Kithore,RAHAT ALI,IND,347
46,Kithore,None of the Above,NOTA,1224
47,Meerut Cantt.,SATYA PRAKASH AGARWAL,BJP,132518
47,Meerut Cantt.,SATENDRA SOLANKI,BSP,55899
47,Meerut Cantt.,RAMESH DHINGRA,INC,39650
47,Meerut Cantt.,SANJEEV DHAMA,RLD,3851
47,Meerut Cantt.,VINOD CHAUDHARY URF VINOD KUMAR,IND,950
47,Meerut Cantt.,PRADEEP SHARMA,IND,617
47,Meerut Cantt.,SANJAY VERMA,BTSP,610
47,Meerut Cantt.,DR. NARESH CHANDRA,IND,394
47,Meerut Cantt.,KRISHAN KUMAR,HND,332
47,Meerut Cantt.,MOHD FIROZ,PP,285
47,Meerut Cantt.,JILE SINGH,SHI,254
47,Meerut Cantt.,V. P. SINGH,BMP,205
47,Meerut Cantt.,SATISH CHAND,RLSP,149
47,Meerut Cantt.,LOKESH NYAYI,UDFS,102
47,Meerut Cantt.,None of the Above,NOTA,1110
48,Meerut  ,RAFIQ ANSARI,SP,103217
48,Meerut  ,DR. LAXMIKANT BAJPAI,BJP,74448
48,Meerut  ,PANKAJ JAULI,BSP,12636
48,Meerut  ,MEHFOOZ,IND,1391
48,Meerut  ,GYANENDRA KUMAR SHARMA,RLD,667
48,Meerut  ,WASIQUL HASAN ZAIDI,IND,500
48,Meerut  ,RAJEEV KUMAR GARG,IND,340
48,Meerut  ,RAJESH MOHAN SHARMA,IND,323
48,Meerut  ,DHEERAJ GOYAL,SHI,279
48,Meerut  ,AMIT SHARMA,HND,275
48,Meerut  ,JITENDRA VERMA,IND,258
48,Meerut  ,MURTUJA,IND,145
48,Meerut  ,CH. ABDUL WAHAB ADVOCATE,IND,109
48,Meerut  ,PRITI,IND,98
48,Meerut  ,AFZAL,UDFS,92
48,Meerut  ,None of the Above,NOTA,738
49,Meerut South,DR. SOMENDRA TOMAR,BJP,113225
49,Meerut South,HAJI MOHAMMAD YAQUB,BSP,77830
49,Meerut South,MOHAMMAD AZAD SAIFI,INC,69117
49,Meerut South,PAPPU GURJAR,RLD,5462
49,Meerut South,CHAHAN SINGH,SHI,692
49,Meerut South,PRADEEP KUMAR,IND,649
49,Meerut South,HOSIYAR SINGH,IND,637
49,Meerut South,RAM SARAN SAINI,IND,624
49,Meerut South,PANDIT RAVI BHATT,HND,547
49,Meerut South,ATUL KHODAWAL,IND,336
49,Meerut South,PRABUDH KUMAR,BBPP,276
49,Meerut South,None of the Above,NOTA,1401
50,Chhaprauli,SAHENDER SINGH RAMALA,RLD,65124
50,Chhaprauli,SATENDER SINGH,BJP,61282
50,Chhaprauli,MANOJ CHAUDHARY,SP,39841
50,Chhaprauli,RAJBALA,BSP,30241
50,Chhaprauli,SUBHASH SINGH,IND,758
50,Chhaprauli,HUKAMCHAND,SRSP,451
50,Chhaprauli,ASAPHAK,IEMC,444
50,Chhaprauli,SAVITA MALIK,BMP,386
50,Chhaprauli,INDU SINGH CHHAPRAULI,SBP,348
50,Chhaprauli,CHAMAN SINGH,AJPR,250
50,Chhaprauli,None of the Above,NOTA,1027
51,Baraut,KRISHANPAL MALIK URF KRISHANPAL MALIK,BJP,79427
51,Baraut,SAHAB SINGH,RLD,52941
51,Baraut,SHOKENDRA,SP,28376
51,Baraut,LOKESH DIXIT,BSP,22071
51,Baraut,ANISH,IEMC,537
51,Baraut,SHARAD JAIN,IND,465
51,Baraut,SUDHIR,SPOI,280
51,Baraut,BABLU,IND,211
51,Baraut,None of the Above,NOTA,870
52,Baghpat,YOGESH DHAMA,BJP,92566
52,Baghpat,AHMED HAMEED,BSP,61206
52,Baghpat,KARTAR SINGH BHADANA,RLD,21751
52,Baghpat,DR.KULDEEP UJJWAL,INC,19091
52,Baghpat,VIKAL SHARMA,IND,609
52,Baghpat,ASHISH TYAGI,IND,508
52,Baghpat,KURBAN,SRSP,477
52,Baghpat,PANKAJ KUMAR SINGH,IND,333
52,Baghpat,GEETA KASHYAP,SSP,311
52,Baghpat,NORAJ SINGH,BTSP,227
52,Baghpat,MAKASUD,IEMC,207
52,Baghpat,PRAMOD ALIAS PRAMOD KUMAR GOSWAMI,BNIP,204
52,Baghpat,SOHANVEER SINGH BAUDH,BMP,169
52,Baghpat,None of the Above,NOTA,954
53,Loni,NANDKISHOR,BJP,113088
53,Loni,ZAKIR ALI,BSP,70275
53,Loni,MADAN BHAIYA,RLD,42539
53,Loni,RASHID MALIK,SP,42302
53,Loni,AMIT KUMAR,IND,3808
53,Loni,NASIM,IND,880
53,Loni,None of the Above,NOTA,1663
54,Muradnagar,AJIT PAL TYAGI,BJP,140759
54,Muradnagar,SUDHAN KUMAR,BSP,51147
54,Muradnagar,SURENDER PRAKASH,INC,49989
54,Muradnagar,AJAY PAL SINGH,RLD,6648
54,Muradnagar,DISHANT TYAGI,IND,770
54,Muradnagar,SANJEEV KUMAR,SJRP,594
54,Muradnagar,RAVI DUTT,IND,575
54,Muradnagar,MULCHAND,IND,423
54,Muradnagar,RAMASHRAY PRASAD,LMP,395
54,Muradnagar,ARUNESH KUMAR TEWATIA,IND,333
54,Muradnagar,NATTHU SINGH CHAUDHARY,IND,333
54,Muradnagar,ASHOK KUMAR SHARAMA,IND,247
54,Muradnagar,ROTASH SINGH CHAUHAN,NYP,147
54,Muradnagar,TAJ MOHD. (TAJ CHAUDHARY),IND,119
54,Muradnagar,None of the Above,NOTA,1053
55,Sahibabad,SUNIL KUMAR SHARMA,BJP,262741
55,Sahibabad,AMARPAL,INC,112056
55,Sahibabad,JALALUDDIN,BSP,41654
55,Sahibabad,RAJEEV SHARMA,IND,1205
55,Sahibabad,JAGDAMBA PRASAD,CPIM,1087
55,Sahibabad,ANSHU MONEY DHAWAN,SRSP,975
55,Sahibabad,NAVNEET,AZAD,696
55,Sahibabad,VIKRAM SINGH,SHI,673
55,Sahibabad,PREMCHAND,SJRP,665
55,Sahibabad,SUDHIR BHARDWAJ,IND,589
55,Sahibabad,RAKESH,IND,470
55,Sahibabad,None of the Above,NOTA,3057
56,Ghaziabad,ATUL GARG,BJP,124201
56,Ghaziabad,SURESH BANSAL,BSP,53696
56,Ghaziabad,K K SHARMA,INC,39648
56,Ghaziabad,DHIRENDRA,IND,2136
56,Ghaziabad,SULTAN SINGH,RLD,2072
56,Ghaziabad,VIKRAM,SJRP,913
56,Ghaziabad,SHAMSHER RANA,IND,389
56,Ghaziabad,AKHILESH KUMAR,IND,386
56,Ghaziabad,VIKAS MALHOTRA,IND,376
56,Ghaziabad,MAHESH CHAND GAUTAM,IND,241
56,Ghaziabad,KIRAN,SSP,227
56,Ghaziabad,MATBUL AHMAD,BMP,205
56,Ghaziabad,AKILA BEGUM,BJVP,182
56,Ghaziabad,None of the Above,NOTA,1184
57,Modi Nagar,DR. MANJU SHIWACH,BJP,108631
57,Modi Nagar,WAHAB,BSP,42049
57,Modi Nagar,RAM ASRAY SHARMA,SP,32507
57,Modi Nagar,SUDESH SHARMA,RLD,29477
57,Modi Nagar,RAMKUMAR,RWPD,677
57,Modi Nagar,MOHMMAD ALI,IND,490
57,Modi Nagar,NIZAM,IND,405
57,Modi Nagar,SUMIT,IND,388
57,Modi Nagar,VISHANT,RLP,169
57,Modi Nagar,None of the Above,NOTA,1074
58,Dholana,AAASLAM CHOUDHARY,BSP,88580
58,Dholana,RAMESH CHAND TOMER,BJP,85004
58,Dholana,DHARMESH SINGH TOMAR,SP,71786
58,Dholana,NAGENDAR SINGH URF NAGAN,RLD,3025
58,Dholana,MUKESH KUMAR,SJRP,2026
58,Dholana,KULDEEP,IND,414
58,Dholana,VIRENDRA,RPS,383
58,Dholana,LALIT MOHAN SAXENA,PP,379
58,Dholana,SHAHID,NLP,367
58,Dholana,RAJESH GIRI,SBP,335
58,Dholana,SURESH CHAND SHISHODIA,SHI,249
58,Dholana,None of the Above,NOTA,1279
59,Hapur ,VIJAY PAL (AADHTI),BJP,84532
59,Hapur ,GAJRAJ SINGH,INC,69526
59,Hapur ,SHRIPAL SINGH,BSP,58806
59,Hapur ,ANJU URF MUSKAAN,RLD,5317
59,Hapur ,CHANDRA PAL SINGH,SJRP,1108
59,Hapur ,DHARMENDRA SINGH,BMP,703
59,Hapur ,ARVIND SEN,SBP,687
59,Hapur ,LALA RAM GAUTAM,IND,617
59,Hapur ,RAJPAL SINGH,IND,415
59,Hapur ,None of the Above,NOTA,944
60,Garhmukteshwar,KAMAL SINGH MALIK,BJP,91086
60,Garhmukteshwar,PRASHANT CHAUDHARY,BSP,55792
60,Garhmukteshwar,MADAN CHAUHAN,SP,48810
60,Garhmukteshwar,SATPAL YADAV,IND,15089
60,Garhmukteshwar,KUNWAR AYYUB ALI,RLD,5648
60,Garhmukteshwar,SANDEEP KUMAR,IND,879
60,Garhmukteshwar,DR. HUKAM SINGH,IND,812
60,Garhmukteshwar,VEERESH CHAUDHARY,RKMP,618
60,Garhmukteshwar,PT. GOPAL SHARMA,SBP,600
60,Garhmukteshwar,AMRITA KUMAR,IND,465
60,Garhmukteshwar,SIDDHARTH MALIK,IND,457
60,Garhmukteshwar,NAFEES AHMAD,BJD,349
60,Garhmukteshwar,DEEN MOHAMMAD,IEMC,242
60,Garhmukteshwar,BIJENDRA SINGH,IND,200
60,Garhmukteshwar,VINOD KUMAR,RP,136
60,Garhmukteshwar,None of the Above,NOTA,572
61,Noida,PANKAJ SINGH,BJP,162417
61,Noida,SUNIL CHOUDHARY,SP,58401
61,Noida,RAVIKANT,BSP,27365
61,Noida,VIJAY KUMAR,IND,963
61,Noida,BRIJESH,RLD,509
61,Noida,JAYARAM BANSAL,SHI,472
61,Noida,JAVED KHAN,SSP,463
61,Noida,PREM SINGH,RJSGP,370
61,Noida,VIKRAM SINGH,BSS,324
61,Noida,VIKAS GUPTA,IND,323
61,Noida,KISHORE SINGH,BDSAP,307
61,Noida,KRISHNA KANT SINGH,JAM,295
61,Noida,RIPAN HALDAR,BBP,282
61,Noida,KRISHNPAL SINGH,PUPVP,130
61,Noida,None of the Above,NOTA,1787
62,Dadri,TEJPAL SINGH NAGAR,BJP,141226
62,Dadri,SATVEER SINGH GURJAR,BSP,61049
62,Dadri,SAMIR BHATI,INC,39975
62,Dadri,RAVINDRA SINGH BHATI,RLD,10373
62,Dadri,RAMESH SINGH RAWAL,RPS,3835
62,Dadri,SONU KUMAR,IND,1471
62,Dadri,ANIL,IND,1382
62,Dadri,RAJKUMAR,IND,920
62,Dadri,SHAKILA,IND,833
62,Dadri,MAHAKAR SINGH,IND,784
62,Dadri,RAMDHAN,HCP,568
62,Dadri,JAGDISH,RKVP,464
62,Dadri,DEVIRAM,IND,436
62,Dadri,SANJAY KUMAR,SHI,300
62,Dadri,None of the Above,NOTA,1665
63,Jewar,DHIRENDRA SINGH,BJP,102979
63,Jewar,VEDRAM BHATI,BSP,80806
63,Jewar,NARENDER NAGAR,SP,13239
63,Jewar,KAMAL SHARMA,RLD,9016
63,Jewar,VINOD,RS,1241
63,Jewar,YOGESH KUMAR,IND,1053
63,Jewar,VINOD KUMAR SHARMA,RKMP,906
63,Jewar,SUMITA VAID DIXIT,IND,898
63,Jewar,None of the Above,NOTA,1276
64,Sikandrabad,BIMLA SINGH SOLANKI,BJP,104956
64,Sikandrabad,MOHAMMAD IMRAN,BSP,76333
64,Sikandrabad,RAHUL YADAV,SP,48910
64,Sikandrabad,ASHA YADAV,RLD,17714
64,Sikandrabad,BHANU PRATAP SINGH,RJSGP,1224
64,Sikandrabad,SATISH,SJRP,1059
64,Sikandrabad,SONVATI URF SOMVATI,VP,716
64,Sikandrabad,None of the Above,NOTA,1038
65,Bulandshahr,VIRENDRA SINGH SIROHI,BJP,111538
65,Bulandshahr,MOH ALEEM KHAN,BSP,88454
65,Bulandshahr,SHUJAT ALAM,SP,24119
65,Bulandshahr,SHRIBHAGWAN SHARMA,RLD,17216
65,Bulandshahr,MUSTKEEM,IND,881
65,Bulandshahr,HUKAM SINGH,RJSGP,873
65,Bulandshahr,ROOP GIRI,RKMP,363
65,Bulandshahr,None of the Above,NOTA,1638
66,Syana,DEVENDRA,BJP,125854
66,Syana,DILNAWAZ KHAN,BSP,54224
66,Syana,THAKUR SUNIL SINGH,RLD,22420
66,Syana,MOHD ARIF SAEED,INC,20611
66,Syana,JAGVIR SINGH,CPIM,1645
66,Syana,RAJKUMAR,SHI,1208
66,Syana,ROOP BASANT,IND,1162
66,Syana,UMESH SHANKAR SARJAN,RP,886
66,Syana,DINESH,IND,828
66,Syana,PRADEEP SIROHI,RKMP,682
66,Syana,ROHTASH,IND,636
66,Syana,NEMPAL SINGH,SDU,558
66,Syana,PAVITRA PAL,RKP,324
66,Syana,None of the Above,NOTA,1392
67,Anupshahr,SANJAY,BJP,112431
67,Anupshahr,GAJENDRA SINGH,BSP,52117
67,Anupshahr,SYED HIMAYAT ALI,SP,48610
67,Anupshahr,HOSHIYAR SINGH,RLD,11628
67,Anupshahr,HARENDRA SINGH,IND,1006
67,Anupshahr,SANJAY SHARMA,IND,567
67,Anupshahr,JAGMAL,LD,552
67,Anupshahr,B. K. SINGH,IND,495
67,Anupshahr,PARMESH VASHISHTHA,RKMP,300
67,Anupshahr,ARCHANA SINGH,IND,239
67,Anupshahr,NEPAL SINGH,RKP,200
67,Anupshahr,None of the Above,NOTA,1620
68,Debai,DR. ANITA LODHI RAJPUT,BJP,111807
68,Debai,HARISH KUMAR,SP,46177
68,Debai,DEVENDRA BHARDWAJ,BSP,44974
68,Debai,SATYAVEER,RLD,2647
68,Debai,NAVRATAN SINGH,IND,1108
68,Debai,LAL SINGH,RS,591
68,Debai,CAHRAN SINGH,IND,457
68,Debai,None of the Above,NOTA,2048
69,Shikarpur,ANIL KUMAR,BJP,101912
69,Shikarpur,MUKUL UPADHYAY,BSP,51667
69,Shikarpur,UDAI KARAN SINGH DALAL,INC,32914
69,Shikarpur,MUKESH SHARMA,RLD,7734
69,Shikarpur,SHANTI SWROOP SHARMA,IND,2908
69,Shikarpur,LAKHAN SHARMA,IND,1111
69,Shikarpur,JAI PRAKASH SINGH,RKMP,561
69,Shikarpur,RAGHURAJ PRATAP SINGH,IND,503
69,Shikarpur,VARSHA DEVI,SSP,361
69,Shikarpur,JITENDRA SAINI,JAP,343
69,Shikarpur,VIJAY DEVI,RJAP,247
69,Shikarpur,MANOJ KUMAR,IND,155
69,Shikarpur,NISHANT KUMAR SHARMA,IND,130
69,Shikarpur,SONPAL SINGH,RPS,124
69,Shikarpur,None of the Above,NOTA,2115
70,Khurja ,VIJENDRA SINGH,BJP,119493
70,Khurja ,ARJUN SINGH,BSP,55194
70,Khurja ,BANSHI SINGH,INC,53084
70,Khurja ,MANOJ KUMAR,RLD,3921
70,Khurja ,SANJIV SINGH,IND,1092
70,Khurja ,AJAY KUMAR,RPS,987
70,Khurja ,PRABHUDAYAL,RJPP,757
70,Khurja ,RAJVIR SINGH,RKMP,726
70,Khurja ,None of the Above,NOTA,1716
71,Khair ,ANOOP,BJP,124198
71,Khair ,RAKESH KUMAR MAURYA,BSP,53477
71,Khair ,OM PAL SINGH,RLD,41888
71,Khair ,PRASHANT KUMAR,SP,7496
71,Khair ,RAJ KUMAR,RGP,844
71,Khair ,ANIL PRATAP SINGH,BSS,713
71,Khair ,PRAGYA DEVI,SJRP,641
71,Khair ,MAMTA DEVI,VIP,549
71,Khair ,MANOJ,SJPCS,341
71,Khair ,RAVI KUMAR,BMP,320
71,Khair ,None of the Above,NOTA,1651
72,Barauli,SHRI DALVEER SINGH,BJP,125545
72,Barauli,THAKUR JAIVIR SINGH,BSP,86782
72,Barauli,SHRI KESHAV SINGH,INC,17238
72,Barauli,SHRI NEERAJ SHARMA,RLD,1829
72,Barauli,SHRI KUSHAL PAL SINGH,IND,698
72,Barauli,SHRI PRAMOD KUMAR,IND,665
72,Barauli,SHRI SATENDRA KUMAR,KMSP,405
72,Barauli,SHRI DHARMENDRA SINGH,SSKP,318
72,Barauli,SHRI RAVINDRA PAL SINGH,RKP,289
72,Barauli,None of the Above,NOTA,1338
73,Atrauli,SANDEEP KUMAR SINGH,BJP,115397
73,Atrauli,VIRESH YADAV,SP,64430
73,Atrauli,ILIYAS CHAUDHARY,BSP,45041
73,Atrauli,MANOJ KUMAR YADAV,RLD,1051
73,Atrauli,AVDHESH KUMAR,BSS,931
73,Atrauli,ABID ALI,IND,766
73,Atrauli,DINESH KUMAR,IND,674
73,Atrauli,PREM SHRI YADAV,RPD,644
73,Atrauli,DHARMENDRA KUMAR,RKP,598
73,Atrauli,LAKHAN SINGH,IND,438
73,Atrauli,BHAGVAN DAS,SJRP,356
73,Atrauli,NISHA RAJ,SSP,355
73,Atrauli,SUBHASH CHANDRA PALI,SSKP,335
73,Atrauli,ANSHUL BHARDUAJ,RSWD,250
73,Atrauli,None of the Above,NOTA,1325
74,Chharra,RAVENDRA PAL SINGH,BJP,110738
74,Chharra,THAKUR RAKESH SINGH,SP,54604
74,Chharra,SAGIR,BSP,53859
74,Chharra,JAI PRAKASH PAL,JAM,2508
74,Chharra,HEMANT KUMAR SINGH,IND,1153
74,Chharra,MANOJ YADAV,RLD,1010
74,Chharra,LAXMAN SINGH YADAV,LD,974
74,Chharra,SUNIL DUTT SHARMA,IND,675
74,Chharra,LOKENDRA PAL SINGH,IND,627
74,Chharra,MUNESH KUMAR SHARMA,IND,475
74,Chharra,RAM KALI,IND,471
74,Chharra,DHARAM SINGH,IND,261
74,Chharra,DR MAHENDRA SINGH ALIAS MAHENDRA KUMAR,MHP,233
74,Chharra,RADHA,SRP,162
74,Chharra,None of the Above,NOTA,1250
75,Koil,ANIL PARASHAR,BJP,93814
75,Koil,SHAZ ISHAQ URF AJJU ISHAQ,SP,42851
75,Koil,VIVEK BANSAL,INC,38623
75,Koil,RAM KUMAR SHARMA,BSP,37909
75,Koil,ZAMEER ULLAH KHAN,IND,10912
75,Koil,MAMTA TIWARI,IND,473
75,Koil,PARVEZ KHAN,AIMIM,463
75,Koil,LALIT SARASWAT,IND,463
75,Koil,ASHOK KUMAR PANDEY,ABHM,442
75,Koil,TULSI GAUD,IND,423
75,Koil,THAKUR SOMVEER SINGH,SSKP,266
75,Koil,RAJIV KUMAR SINGH,SJPCS,213
75,Koil,RAMDUTT,BSS,155
75,Koil,None of the Above,NOTA,1580
76,Aligarh,SANJEEV RAJA,BJP,113752
76,Aligarh,ZAFAR ALAM,SP,98312
76,Aligarh,MOHD ARIF,BSP,25704
76,Aligarh,RAJKUMAR,SJRP,3325
76,Aligarh,LAV KUMAR BANSAL,RLD,948
76,Aligarh,SANJEEV KUMAR,IND,677
76,Aligarh,ATUL GOSWAMI,LD,616
76,Aligarh,DR. L.B DAYASHANKAR,IND,517
76,Aligarh,KASHAV DEV,IND,343
76,Aligarh,GULZAR AHMAD,PP,292
76,Aligarh,PREM PAL,RPIA,253
76,Aligarh,None of the Above,NOTA,1375
77,Iglas ,RAJVEER DILER,BJP,128000
77,Iglas ,RAJENDRA KUMAR,BSP,53200
77,Iglas ,SULEKHA SINGH,RLD,28141
77,Iglas ,GUROOVINDAR SINGH,INC,20934
77,Iglas ,PREM SINGH,IND,1165
77,Iglas ,VIJAY KUMAR,IND,1059
77,Iglas ,None of the Above,NOTA,1122
78,Hathras ,HARI SHANKAR MAHOR,BJP,133840
78,Hathras ,BRAJ MOHAN RAHI,BSP,63179
78,Hathras ,RAJESH RAJ JEEVAN,INC,27301
78,Hathras ,NEKSE LAL,MHD,5349
78,Hathras ,GENDA LAL CHAUDHARY,RLD,3616
78,Hathras ,RAJARAM,AZAD,1039
78,Hathras ,HAR SWROOP MAHAUR,IND,712
78,Hathras ,CHATAULE MUNSHIRAM NEKRAM,IND,511
78,Hathras ,VIJENDRA SINGH,IND,501
78,Hathras ,VIJAY,SJRP,361
78,Hathras ,PINTU,RPS,322
78,Hathras ,NETRAPAL SINGH,SJPCS,310
78,Hathras ,SAHAB SINGH,ADSP,257
78,Hathras ,None of the Above,NOTA,1256
79,Sadabad,RAMVEER UPADHYAY,BSP,91385
79,Sadabad,DR ANIL CHAUDHARY,RLD,64775
79,Sadabad,PRITEE CHAUDHARY,BJP,36134
79,Sadabad,DEVENDRA AGRAWAL,SP,28980
79,Sadabad,KUSUMLATA SHARMA,AZAD,937
79,Sadabad,YATENDRA SINGH,IND,934
79,Sadabad,SUBHASH CHANDRA,IND,575
79,Sadabad,RAMESHAR,IND,488
79,Sadabad,PREM CHANDRA OJHA ALIAS SUBHASH,IND,476
79,Sadabad,KUSUMA,IND,238
79,Sadabad,KRISHNA KUMAR SHARMA,IND,158
79,Sadabad,KAILASH SINGH,IND,153
79,Sadabad,NEETU SHARMA,SAP,137
79,Sadabad,ANIL KUMAR,IND,110
79,Sadabad,None of the Above,NOTA,1103
80,Sikandra Rao,BIRENDRA SINGH RANA,BJP,76129
80,Sikandra Rao,BANI SINGH BAGHEL,BSP,61357
80,Sikandra Rao,YASHPAL SINGH CHAUHAN,SP,59740
80,Sikandra Rao,RAKESH SINGH RANA,IND,7222
80,Sikandra Rao,AMAR SINGH YADAV,IND,4876
80,Sikandra Rao,KRAPAL SINGH SENGAR,JAP,1094
80,Sikandra Rao,SHRI CHANDRA,IND,1086
80,Sikandra Rao,RAKESH S/O KUMARPAL,IND,710
80,Sikandra Rao,RAJ SHEKHAR SENGAR,IND,704
80,Sikandra Rao,CHANDRESH KUMAR,RPS,521
80,Sikandra Rao,DHARAMVEER,IND,355
80,Sikandra Rao,RAKESH S/O SHYAMLAL,IND,320
80,Sikandra Rao,CHANDA GUPTA,AIFB,314
80,Sikandra Rao,MANOJ,IND,262
80,Sikandra Rao,PREMPAL SINGH,IND,128
80,Sikandra Rao,None of the Above,NOTA,1426
81,Chhata,LAXMI NARAYAN,BJP,117537
81,Chhata,ATUL SINGH,IND,53699
81,Chhata,MANOJ PATHAK,BSP,41290
81,Chhata,RISHI RAJ,RLD,9801
81,Chhata,DEEPAK PANDEY,IND,1471
81,Chhata,KULBHANU KUMAR,CPI,1171
81,Chhata,MAHESH SINGH KUNTAL,IND,634
81,Chhata,RAJU,IND,495
81,Chhata,None of the Above,NOTA,1224
82,Mant,SHYAM SUNDER SHARMA,BSP,65862
82,Mant,YOGESH CHAUDHARY,RLD,65430
82,Mant,SATISH KUMAR SHARMA,BJP,59871
82,Mant,JAGDISH SINGH,INC,13270
82,Mant,LALIT KUMAR,IND,2203
82,Mant,VISHNU KUMAR SHARMA,IND,715
82,Mant,SUBHASH CHAUDHARY,IND,628
82,Mant,CHANDAN SINGH DHANGAR,RSSP,590
82,Mant,RAM SWAROOP,IND,245
82,Mant,MUKESH KUMAR,BKP,232
82,Mant,YOGESH KUMAR,IND,152
82,Mant,DARMENDRA KUMAR,IND,146
82,Mant,None of the Above,NOTA,1253
83,Goverdhan,KARINDA SINGH,BJP,93538
83,Goverdhan,RAJ KUMAR RAWAT,BSP,60529
83,Goverdhan,KR. NARENDRA SINGH,RLD,40999
83,Goverdhan,RANVIR PANDAV,INC,5943
83,Goverdhan,PURUSHOTTAN,CPI,944
83,Goverdhan,NARENDRA KUMAR,IND,785
83,Goverdhan,SATISH KUMAR,IND,679
83,Goverdhan,AVADHESH SHARMA,BKP,627
83,Goverdhan,RAKESH KUMAR KAUSHIK,LD,617
83,Goverdhan,SANTOSH,BSS,567
83,Goverdhan,POORAN,IND,266
83,Goverdhan,BRAJ KISHOR,AHP,180
83,Goverdhan,None of the Above,NOTA,1398
84,Mathura,SHRIKANT SHARMA,BJP,143361
84,Mathura,PRADEEP MATHUR,INC,42200
84,Mathura,YOGESH KUMAR,BSP,31168
84,Mathura,ASHOK AGRAWAL,RLD,29080
84,Mathura,GIREEJA SINGH @ GIRRAJ SINGH,SJRP,1436
84,Mathura,GAFFAR ABBAS,CPI,1263
84,Mathura,ANUP AGRAWAL,BKP,715
84,Mathura,MUKESH,IND,710
84,Mathura,SURESH CHANDRA BAGHEL,IND,662
84,Mathura,PHAKKAD BABA,IND,371
84,Mathura,PRAMOD KRISHNA,IND,356
84,Mathura,ANKIT CHATURVEDI,RSPS,263
84,Mathura,AVINESH KUMAR SINGH,RLP,251
84,Mathura,None of the Above,NOTA,1235
85,Baldev ,POORAN PRAKASH,BJP,88411
85,Baldev ,NIRANJAN SINGH DHANGAR,RLD,75203
85,Baldev ,PREMCHAND,BSP,53539
85,Baldev ,RANVIR,SP,8893
85,Baldev ,VINESH KUMAR,INC,840
85,Baldev ,BHUP SINGH,IND,706
85,Baldev ,NIRANJAN SINGH,IND,692
85,Baldev ,BHAWARPAL SINGH,IND,589
85,Baldev ,BRIJENDRA KUMAR POEIA,IND,588
85,Baldev ,CHANDRABHAN,RSSP,413
85,Baldev ,CHANDRAPAL,IND,295
85,Baldev ,None of the Above,NOTA,1601
86,Etmadpur,RAM PRATAP SINGH,BJP,137381
86,Etmadpur,DR. DHARMPAL SINGH,BSP,90126
86,Etmadpur,RAJBETI,SP,43925
86,Etmadpur,NARENDRA BAGHEL,RLD,3496
86,Etmadpur,RAJESH KUMAR KASHYAP,NISHAD,2213
86,Etmadpur,ATAL BIHARI,RKSP,1204
86,Etmadpur,NAVEEN KUMAR,IND,945
86,Etmadpur,UMESH CHANDRA,IND,607
86,Etmadpur,PREMCHAND,IND,541
86,Etmadpur,LAKHAN KUMAR JATAV,IND,430
86,Etmadpur,SUNIL PANKAJ,JAM,389
86,Etmadpur,MAHENDRA SINGH,BSDP,381
86,Etmadpur,VIJAY SINGH BAGHEL,RSSP,290
86,Etmadpur,MALKHAN SINGH JATAV,RPIE,202
86,Etmadpur,GAURAV,RLSP,200
86,Etmadpur,None of the Above,NOTA,1872
87,Agra Cantt. ,DR. GIRRAJ SINGH DHARMESH,BJP,113178
87,Agra Cantt. ,GUTIYARI LAL DUWESH,BSP,66853
87,Agra Cantt. ,MAMTA KAUDAN,SP,64683
87,Agra Cantt. ,SUBHASH CHAND,IND,1236
87,Agra Cantt. ,AVDESH SINGH ( RAMU SUMAN),RLD,1145
87,Agra Cantt. ,HARI KISHAN,IND,935
87,Agra Cantt. ,RAKESH KUMAR,PP,868
87,Agra Cantt. ,UMESH CHAND,API,763
87,Agra Cantt. ,VISHAL KUMAR,IND,719
87,Agra Cantt. ,RAJVEER SINGH,IND,440
87,Agra Cantt. ,RAJKUMAR SINGH,JAM,267
87,Agra Cantt. ,OMPRAKASH,BSDP,222
87,Agra Cantt. ,PRADEEP VERMA,IND,198
87,Agra Cantt. ,BABITA SINGH MAURYA,RSD,124
87,Agra Cantt. ,None of the Above,NOTA,1185
88,Agra South,YOGENDRA UPADHYAYA,BJP,111882
88,Agra South,ZULFIQAR AHMAD BHUTTO,BSP,57657
88,Agra South,NAZIR AHMED,INC,39434
88,Agra South,THOMSAN MASSEY,IND,979
88,Agra South,PRADEEP KUMAR SRIVASTAVA,IND,800
88,Agra South,ANJALI BHARGAVA,MSKP,559
88,Agra South,MAHIPAL SINGH,IND,522
88,Agra South,ALOK KUMAR,IND,470
